first;second;tupleType;plagType;plagTypeGroup;tool;similarity
subm44;subm196;Original-Original;TSN;Progpedia19;TSN;3.7383177570093453
subm97;subm196;Original-Original;TSN;Progpedia19;TSN;3.731343283582089
subm116;subm40;Original-Original;TSN;Progpedia19;TSN;3.6900369003690034
subm31;subm196;Original-Original;TSN;Progpedia19;TSN;3.6511156186612577
subm13;subm40;Original-Original;TSN;Progpedia19;TSN;3.339517625231911
subm95;subm40;Original-Original;TSN;Progpedia19;TSN;3.284072249589491
subm115;subm40;Original-Original;TSN;Progpedia19;TSN;3.2085561497326207
subm5;subm196;Original-Original;TSN;Progpedia19;TSN;3.169014084507042
subm193;subm40;Original-Original;TSN;Progpedia19;TSN;3.119584055459272
subm95;subm196;Original-Original;TSN;Progpedia19;TSN;3.103448275862069
subm188;subm109;Original-Original;TSN;Progpedia19;TSN;3.0985915492957745
subm156;subm40;Original-Original;TSN;Progpedia19;TSN;3.0821917808219177
subm5;subm109;Original-Original;TSN;Progpedia19;TSN;3.0683403068340307
subm100;subm109;Original-Original;TSN;Progpedia19;TSN;2.9315960912052117
subm116;subm109;Original-Original;TSN;Progpedia19;TSN;2.719033232628399
subm183;subm109;Original-Original;TSN;Progpedia19;TSN;2.7027027027027026
subm44;subm109;Original-Original;TSN;Progpedia19;TSN;2.631578947368421
subm193;subm191;Original-Original;TSN;Progpedia19;TSN;0.0
subm193;subm95;Original-Original;TSN;Progpedia19;TSN;0.0
subm147;subm193;Original-Original;TSN;Progpedia19;TSN;0.0
subm100;subm193;Original-Original;TSN;Progpedia19;TSN;0.0
subm193;subm109;Original-Original;TSN;Progpedia19;TSN;0.0
subm115;subm193;Original-Original;TSN;Progpedia19;TSN;0.0
subm193;subm196;Original-Original;TSN;Progpedia19;TSN;0.0
subm33;subm193;Original-Original;TSN;Progpedia19;TSN;0.0
subm195;subm97;Original-Original;TSN;Progpedia19;TSN;0.0
subm97;subm191;Original-Original;TSN;Progpedia19;TSN;0.0
subm97;subm95;Original-Original;TSN;Progpedia19;TSN;0.0
subm147;subm97;Original-Original;TSN;Progpedia19;TSN;0.0
subm97;subm188;Original-Original;TSN;Progpedia19;TSN;0.0
subm97;subm109;Original-Original;TSN;Progpedia19;TSN;0.0
subm31;subm97;Original-Original;TSN;Progpedia19;TSN;0.0
subm0;subm97;Original-Original;TSN;Progpedia19;TSN;0.0
subm97;subm5;Original-Original;TSN;Progpedia19;TSN;0.0
subm97;subm40;Original-Original;TSN;Progpedia19;TSN;0.0
subm195;subm191;Original-Original;TSN;Progpedia19;TSN;0.0
subm195;subm188;Original-Original;TSN;Progpedia19;TSN;0.0
subm195;subm109;Original-Original;TSN;Progpedia19;TSN;0.0
