first;second;tupleType;plagType;plagTypeGroup;tool;similarity
gpt12-student9443;student9443;Plag-Original;Both;z5z1;Both;21.41732283464567
student4016;student5829;Original-Original;Both;z5z1;Both;21.3953488372093
student8665;student8886;Original-Original;Both;z5z1;Both;21.28146453089245
student3350;student2664;Original-Original;Both;z5z1;Both;21.244813278008298
student8705;student5287;Original-Original;Both;z5z1;Both;21.22122122122122
student2371;student5170;Original-Original;Both;z5z1;Both;21.203007518796994
student9160;student5170;Original-Original;Both;z5z1;Both;21.180555555555554
student7255;student8665;Original-Original;Both;z5z1;Both;21.17310443490701
student7255;student5154;Original-Original;Both;z5z1;Both;21.11801242236025
student4100;student1551;Original-Original;Both;z5z1;Both;21.07728337236534
student5381;student1583;Original-Original;Both;z5z1;Both;21.071428571428573
student5287;student5170;Original-Original;Both;z5z1;Both;21.06164383561644
student7255;student8560;Original-Original;Both;z5z1;Both;21.030042918454935
student8560;student8085;Original-Original;Both;z5z1;Both;21.001615508885298
student8665;student3867;Original-Original;Both;z5z1;Both;20.983606557377048
student1547;student9443;Original-Original;Both;z5z1;Both;20.956256358087487
student2267;student5961;Original-Original;Both;z5z1;Both;20.952380952380953
student8560;student5170;Original-Original;Both;z5z1;Both;20.930232558139537
student5829;student8288;Original-Original;Both;z5z1;Both;20.905923344947734
student6363;student5536;Original-Original;Both;z5z1;Both;20.8955223880597
student9160;student3485;Original-Original;Both;z5z1;Both;20.882088208820882
student1424;student1531;Original-Original;Both;z5z1;Both;20.87649402390438
student1551;student9443;Original-Original;Both;z5z1;Both;20.851063829787233
student4016;student9160;Original-Original;Both;z5z1;Both;20.824295010845987
student6790;student6410;Original-Original;Both;z5z1;Both;20.815450643776824
student5287;student3485;Original-Original;Both;z5z1;Both;20.804195804195803
student1220;student8412;Original-Original;Both;z5z1;Both;20.80200501253133
student9160;student3568;Original-Original;Both;z5z1;Both;20.801526717557252
student9160;student1579;Original-Original;Both;z5z1;Both;20.75098814229249
student4628;student3568;Original-Original;Both;z5z1;Both;20.717131474103585
student9443;student8288;Original-Original;Both;z5z1;Both;20.66306861989206
student1424;student2371;Original-Original;Both;z5z1;Both;20.60016220600162
student4110;student8665;Original-Original;Both;z5z1;Both;20.58319039451115
student6267;student8560;Original-Original;Both;z5z1;Both;20.56239015817223
student7255;student4628;Original-Original;Both;z5z1;Both;20.505992010652463
student8665;student3568;Original-Original;Both;z5z1;Both;20.502092050209207
student1579;student7090;Original-Original;Both;z5z1;Both;20.471161657189278
student6516;student8886;Original-Original;Both;z5z1;Both;20.42175360710322
student8006;student2371;Original-Original;Both;z5z1;Both;20.39151712887439
student1424;student8118;Original-Original;Both;z5z1;Both;20.30716723549488
student1551;student8085;Original-Original;Both;z5z1;Both;20.306513409961685
student7255;student5170;Original-Original;Both;z5z1;Both;20.28688524590164
student1220;student7888;Original-Original;Both;z5z1;Both;20.27972027972028
student8006;student1424;Original-Original;Both;z5z1;Both;20.269058295964125
student1551;student5287;Original-Original;Both;z5z1;Both;20.23681377825619
student7255;student8886;Original-Original;Both;z5z1;Both;20.19704433497537
student4167;student6516;Original-Original;Both;z5z1;Both;20.19417475728155
student4628;student5287;Original-Original;Both;z5z1;Both;20.193340494092375
student3867;student2371;Original-Original;Both;z5z1;Both;20.18348623853211
student4628;student9160;Original-Original;Both;z5z1;Both;20.17738359201774
student9451;student8085;Original-Original;Both;z5z1;Both;20.169851380042463
student6774;student5829;Original-Original;Both;z5z1;Both;20.135363790186126
student6516;student5170;Original-Original;Both;z5z1;Both;20.11173184357542
student4016;student9443;Original-Original;Both;z5z1;Both;20.104712041884817
student8412;student2267;Original-Original;Both;z5z1;Both;20.10362694300518
student1547;student1424;Original-Original;Both;z5z1;Both;20.078740157480315
student8705;student5829;Original-Original;Both;z5z1;Both;20.052310374891018
student8789;student3350;Original-Original;Both;z5z1;Both;20.040485829959515
student4100;student1424;Original-Original;Both;z5z1;Both;20.040485829959515
student8006;student1597;Original-Original;Both;z5z1;Both;20.03058103975535
student1424;student8288;Original-Original;Both;z5z1;Both;20.014936519790886
student6516;student4100;Original-Original;Both;z5z1;Both;20.0
student5154;student1531;Original-Original;Both;z5z1;Both;19.985412107950403
student8560;student2664;Original-Original;Both;z5z1;Both;19.984012789768187
student1220;student1424;Original-Original;Both;z5z1;Both;19.979188345473464
student8789;student6267;Original-Original;Both;z5z1;Both;19.978517722878625
student6516;student3350;Original-Original;Both;z5z1;Both;19.95841995841996
student8665;student6363;Original-Original;Both;z5z1;Both;19.953596287703014
student6267;student2371;Original-Original;Both;z5z1;Both;19.932998324958124
student4167;student5381;Original-Original;Both;z5z1;Both;19.9288256227758
student8789;student5287;Original-Original;Both;z5z1;Both;19.911504424778762
student4100;student8288;Original-Original;Both;z5z1;Both;19.900497512437813
student8789;student8006;Original-Original;Both;z5z1;Both;19.87704918032787
student6516;student8789;Original-Original;Both;z5z1;Both;19.852941176470587
student9443;student8118;Original-Original;Both;z5z1;Both;19.839142091152816
student8665;student4100;Original-Original;Both;z5z1;Both;19.796954314720814
student9443;student8560;Original-Original;Both;z5z1;Both;19.791666666666664
student6267;student5829;Original-Original;Both;z5z1;Both;19.791666666666664
student8085;student5170;Original-Original;Both;z5z1;Both;19.78527607361963
student9451;student1531;Original-Original;Both;z5z1;Both;19.784524975514202
student5287;student6774;Original-Original;Both;z5z1;Both;19.748305905130685
student1220;student1547;Original-Original;Both;z5z1;Both;19.657142857142855
student8886;student8085;Original-Original;Both;z5z1;Both;19.621962196219624
student6516;student9081;Original-Original;Both;z5z1;Both;19.615384615384617
student8412;student6363;Original-Original;Both;z5z1;Both;19.61231470923603
student1583;student3350;Original-Original;Both;z5z1;Both;19.607843137254903
student8705;student2664;Original-Original;Both;z5z1;Both;19.607843137254903
student8412;student8118;Original-Original;Both;z5z1;Both;19.5959595959596
student6774;student1424;Original-Original;Both;z5z1;Both;19.593345656192238
student8886;student3350;Original-Original;Both;z5z1;Both;19.58955223880597
student9451;student1220;Original-Original;Both;z5z1;Both;19.58041958041958
student8886;student8006;Original-Original;Both;z5z1;Both;19.577735124760075
student9443;student1597;Original-Original;Both;z5z1;Both;19.553502694380292
