first;second;tupleType;plagType;plagTypeGroup;tool;similarity
subm115;subm5;Original-Original;Base;Progpedia19;Base;0.0
subm115;subm183;Original-Original;Base;Progpedia19;Base;0.0
subm33;subm196;Original-Original;Base;Progpedia19;Base;0.0
subm0;subm196;Original-Original;Base;Progpedia19;Base;0.0
subm136;subm196;Original-Original;Base;Progpedia19;Base;0.0
subm130;subm196;Original-Original;Base;Progpedia19;Base;0.0
subm116;subm198;Original-Original;Base;Progpedia19;Base;0.0
subm198;subm129;Original-Original;Base;Progpedia19;Base;0.0
subm198;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm31;subm116;Original-Original;Base;Progpedia19;Base;0.0
subm33;subm116;Original-Original;Base;Progpedia19;Base;0.0
subm116;subm0;Original-Original;Base;Progpedia19;Base;0.0
subm116;subm44;Original-Original;Base;Progpedia19;Base;0.0
subm116;subm136;Original-Original;Base;Progpedia19;Base;0.0
subm31;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm33;subm0;Original-Original;Base;Progpedia19;Base;0.0
subm33;subm129;Original-Original;Base;Progpedia19;Base;0.0
subm33;subm183;Original-Original;Base;Progpedia19;Base;0.0
subm33;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm33;subm136;Original-Original;Base;Progpedia19;Base;0.0
subm33;subm130;Original-Original;Base;Progpedia19;Base;0.0
subm201;subm129;Original-Original;Base;Progpedia19;Base;0.0
subm201;subm5;Original-Original;Base;Progpedia19;Base;0.0
subm201;subm136;Original-Original;Base;Progpedia19;Base;0.0
subm0;subm183;Original-Original;Base;Progpedia19;Base;0.0
subm0;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm130;subm0;Original-Original;Base;Progpedia19;Base;0.0
subm5;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm183;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm183;subm136;Original-Original;Base;Progpedia19;Base;0.0
subm44;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm135;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm136;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm130;subm40;Original-Original;Base;Progpedia19;Base;0.0
