first;second;tupleType;plagType;plagTypeGroup;tool;similarity
subm33;subm9;Original-Original;Base;Progpedia56;Base;0.0
subm26;subm7;Original-Original;Base;Progpedia56;Base;0.0
subm7;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm69;subm7;Original-Original;Base;Progpedia56;Base;0.0
subm7;subm63;Original-Original;Base;Progpedia56;Base;0.0
subm67;subm7;Original-Original;Base;Progpedia56;Base;0.0
subm7;subm20;Original-Original;Base;Progpedia56;Base;0.0
subm7;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm7;Original-Original;Base;Progpedia56;Base;0.0
subm5;subm7;Original-Original;Base;Progpedia56;Base;0.0
subm74;subm7;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm7;Original-Original;Base;Progpedia56;Base;0.0
subm69;subm26;Original-Original;Base;Progpedia56;Base;0.0
subm26;subm62;Original-Original;Base;Progpedia56;Base;0.0
subm26;subm63;Original-Original;Base;Progpedia56;Base;0.0
subm26;subm20;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm26;Original-Original;Base;Progpedia56;Base;0.0
subm74;subm26;Original-Original;Base;Progpedia56;Base;0.0
subm26;subm1;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm26;Original-Original;Base;Progpedia56;Base;0.0
subm24;subm25;Original-Original;Base;Progpedia56;Base;0.0
subm69;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm24;subm62;Original-Original;Base;Progpedia56;Base;0.0
subm24;subm63;Original-Original;Base;Progpedia56;Base;0.0
subm24;subm20;Original-Original;Base;Progpedia56;Base;0.0
subm24;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm24;plag-subm24;Plag-Original;Base;Progpedia56;Base;0.0
subm38;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm5;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm74;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm33;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm24;subm1;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm62;subm25;Original-Original;Base;Progpedia56;Base;0.0
subm25;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm25;Original-Original;Base;Progpedia56;Base;0.0
subm74;subm25;Original-Original;Base;Progpedia56;Base;0.0
subm33;subm25;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm25;Original-Original;Base;Progpedia56;Base;0.0
subm69;subm67;Original-Original;Base;Progpedia56;Base;0.0
subm69;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm69;Original-Original;Base;Progpedia56;Base;0.0
subm69;subm38;Original-Original;Base;Progpedia56;Base;0.0
subm69;subm5;Original-Original;Base;Progpedia56;Base;0.0
subm69;subm74;Original-Original;Base;Progpedia56;Base;0.0
subm69;subm33;Original-Original;Base;Progpedia56;Base;0.0
subm67;subm62;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm62;Original-Original;Base;Progpedia56;Base;0.0
subm5;subm62;Original-Original;Base;Progpedia56;Base;0.0
subm74;subm62;Original-Original;Base;Progpedia56;Base;0.0
subm67;subm63;Original-Original;Base;Progpedia56;Base;0.0
subm63;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm63;Original-Original;Base;Progpedia56;Base;0.0
subm38;subm63;Original-Original;Base;Progpedia56;Base;0.0
subm5;subm63;Original-Original;Base;Progpedia56;Base;0.0
subm74;subm63;Original-Original;Base;Progpedia56;Base;0.0
subm33;subm63;Original-Original;Base;Progpedia56;Base;0.0
subm67;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm67;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm67;Original-Original;Base;Progpedia56;Base;0.0
subm20;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm20;Original-Original;Base;Progpedia56;Base;0.0
subm5;subm20;Original-Original;Base;Progpedia56;Base;0.0
subm74;subm20;Original-Original;Base;Progpedia56;Base;0.0
subm33;subm20;Original-Original;Base;Progpedia56;Base;0.0
subm38;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm5;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm74;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm33;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm38;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm5;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm74;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm33;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm1;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm70;Original-Original;Base;Progpedia56;Base;0.0
subm38;subm74;Original-Original;Base;Progpedia56;Base;0.0
subm33;subm38;Original-Original;Base;Progpedia56;Base;0.0
subm38;subm1;Original-Original;Base;Progpedia56;Base;0.0
subm5;subm33;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm5;Original-Original;Base;Progpedia56;Base;0.0
subm33;subm74;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm74;Original-Original;Base;Progpedia56;Base;0.0
subm33;subm1;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm33;Original-Original;Base;Progpedia56;Base;0.0
