first;second;tupleType;plagType;plagTypeGroup;tool;similarity
student8665;student7888;Original-Original;TSN;z5z1;TSN;17.26121979286536
student8886;student3350;Original-Original;TSN;z5z1;TSN;17.25417439703154
student8665;student1597;Original-Original;TSN;z5z1;TSN;17.24137931034483
student4016;student3568;Original-Original;TSN;z5z1;TSN;17.227722772277225
student6516;student4016;Original-Original;TSN;z5z1;TSN;17.22488038277512
student4628;student4412;Original-Original;TSN;z5z1;TSN;17.167381974248926
student1424;student1531;Original-Original;TSN;z5z1;TSN;17.165354330708663
student1583;student5829;Original-Original;TSN;z5z1;TSN;17.13747645951036
student3485;student4412;Original-Original;TSN;z5z1;TSN;17.11385061638869
student5287;student8118;Original-Original;TSN;z5z1;TSN;17.09706144256456
student4100;student3568;Original-Original;TSN;z5z1;TSN;17.051153460381144
student2267;student5961;Original-Original;TSN;z5z1;TSN;17.048145224940807
student1220;student7888;Original-Original;TSN;z5z1;TSN;17.045454545454543
student4628;student6267;Original-Original;TSN;z5z1;TSN;17.034700315457414
student9451;student1583;Original-Original;TSN;z5z1;TSN;17.02127659574468
student6516;student4100;Original-Original;TSN;z5z1;TSN;17.01093560145808
student6516;student4011;Original-Original;TSN;z5z1;TSN;16.99779249448124
student3568;student8288;Original-Original;TSN;z5z1;TSN;16.946676406135865
student4167;student1547;Original-Original;TSN;z5z1;TSN;16.89189189189189
student1220;student8886;Original-Original;TSN;z5z1;TSN;16.870144284128745
student6363;student5170;Original-Original;TSN;z5z1;TSN;16.779661016949152
student3867;student2371;Original-Original;TSN;z5z1;TSN;16.721311475409838
student9451;student6516;Original-Original;TSN;z5z1;TSN;16.711590296495956
student8886;student2371;Original-Original;TSN;z5z1;TSN;16.666666666666664
student1551;student1424;Original-Original;TSN;z5z1;TSN;16.666666666666664
student7255;student2664;Original-Original;TSN;z5z1;TSN;16.64932362122789
student1579;student7090;Original-Original;TSN;z5z1;TSN;16.626311541565777
student4100;student4628;Original-Original;TSN;z5z1;TSN;16.608187134502923
student1220;student4100;Original-Original;TSN;z5z1;TSN;16.52490886998785
student8412;student3568;Original-Original;TSN;z5z1;TSN;16.46090534979424
student9451;student6267;Original-Original;TSN;z5z1;TSN;16.45422943221321
student8665;student3568;Original-Original;TSN;z5z1;TSN;16.441207075962538
student5381;student1583;Original-Original;TSN;z5z1;TSN;16.376306620209057
student3485;student2371;Original-Original;TSN;z5z1;TSN;16.376042456406367
student5381;student6267;Original-Original;TSN;z5z1;TSN;16.35036496350365
student9451;student1551;Original-Original;TSN;z5z1;TSN;16.347381864623244
student8412;student4011;Original-Original;TSN;z5z1;TSN;16.335540838852097
student6790;student2267;Original-Original;TSN;z5z1;TSN;16.304347826086957
student1583;student5287;Original-Original;TSN;z5z1;TSN;16.286644951140065
student6267;student3568;Original-Original;TSN;z5z1;TSN;16.285452881976212
student7255;student8412;Original-Original;TSN;z5z1;TSN;16.2534435261708
student8886;student6410;Original-Original;TSN;z5z1;TSN;16.24548736462094
student6410;student1531;Original-Original;TSN;z5z1;TSN;16.207951070336392
student4100;student8886;Original-Original;TSN;z5z1;TSN;16.19870410367171
student4110;student7255;Original-Original;TSN;z5z1;TSN;16.195856873822976
student4011;student1424;Original-Original;TSN;z5z1;TSN;16.186046511627907
student8665;student8886;Original-Original;TSN;z5z1;TSN;16.179775280898877
student6363;student6267;Original-Original;TSN;z5z1;TSN;16.173570019723865
student2267;student8560;Original-Original;TSN;z5z1;TSN;16.153205661948377
student3485;student5154;Original-Original;TSN;z5z1;TSN;16.13394216133942
student9451;student3350;Original-Original;TSN;z5z1;TSN;16.104461371055496
student4110;student9451;Original-Original;TSN;z5z1;TSN;16.087751371115175
student4110;student8085;Original-Original;TSN;z5z1;TSN;16.06714628297362
student6790;student6410;Original-Original;TSN;z5z1;TSN;16.0
student8560;student5829;Original-Original;TSN;z5z1;TSN;15.96244131455399
student4100;student1424;Original-Original;TSN;z5z1;TSN;15.92741935483871
student4167;student8789;Original-Original;TSN;z5z1;TSN;15.925925925925927
student5170;student8288;Original-Original;TSN;z5z1;TSN;15.92442645074224
student3568;student4412;Original-Original;TSN;z5z1;TSN;15.914307574598316
student5381;student9443;Original-Original;TSN;z5z1;TSN;15.895953757225435
student1551;student8085;Original-Original;TSN;z5z1;TSN;15.887850467289718
student8560;student2664;Original-Original;TSN;z5z1;TSN;15.885623510722796
student6790;student4016;Original-Original;TSN;z5z1;TSN;15.87708066581306
student8412;student2664;Original-Original;TSN;z5z1;TSN;15.876089060987416
student4628;student8006;Original-Original;TSN;z5z1;TSN;15.869786368260428
student4167;student2035;Original-Original;TSN;z5z1;TSN;15.865384615384615
student4100;student6774;Original-Original;TSN;z5z1;TSN;15.843621399176955
student4628;student9160;Original-Original;TSN;z5z1;TSN;15.835140997830802
student8412;student4100;Original-Original;TSN;z5z1;TSN;15.795868772782503
student6516;student8789;Original-Original;TSN;z5z1;TSN;15.795868772782503
student7255;student8560;Original-Original;TSN;z5z1;TSN;15.756302521008402
student1551;student5287;Original-Original;TSN;z5z1;TSN;15.756302521008402
student6516;student8288;Original-Original;TSN;z5z1;TSN;15.732217573221757
student6267;student8560;Original-Original;TSN;z5z1;TSN;15.72052401746725
student8006;student1424;Original-Original;TSN;z5z1;TSN;15.714285714285714
student6516;student3485;Original-Original;TSN;z5z1;TSN;15.708812260536398
student7255;student1220;Original-Original;TSN;z5z1;TSN;15.702479338842975
student3350;student2664;Original-Original;TSN;z5z1;TSN;15.702479338842975
student9443;student5170;Original-Original;TSN;z5z1;TSN;15.663643858202803
student8665;student3867;Original-Original;TSN;z5z1;TSN;15.631691648822269
student8560;student8085;Original-Original;TSN;z5z1;TSN;15.617529880478088
student6267;student2664;Original-Original;TSN;z5z1;TSN;15.597920277296359
student4100;student8288;Original-Original;TSN;z5z1;TSN;15.573770491803279
student7255;student3568;Original-Original;TSN;z5z1;TSN;15.555555555555555
student1547;student9443;Original-Original;TSN;z5z1;TSN;15.553339980059821
student2267;student5170;Original-Original;TSN;z5z1;TSN;15.530903328050712
student8560;student1531;Original-Original;TSN;z5z1;TSN;15.523737754333084
student2267;student2371;Original-Original;TSN;z5z1;TSN;15.52
student4100;student2664;Original-Original;TSN;z5z1;TSN;15.500945179584122
student1220;student1551;Original-Original;TSN;z5z1;TSN;15.494636471990464
student6516;student2664;Original-Original;TSN;z5z1;TSN;15.488867376573086
student4011;student4412;Original-Original;TSN;z5z1;TSN;15.471394037066883
student6774;student8085;Original-Original;TSN;z5z1;TSN;15.449915110356535
student6516;student8118;Original-Original;TSN;z5z1;TSN;15.445544554455445
student5829;student1597;Original-Original;TSN;z5z1;TSN;15.43859649122807
student3568;student2664;Original-Original;TSN;z5z1;TSN;15.410107705053852
student5287;student2371;Original-Original;TSN;z5z1;TSN;15.345699831365936
student4628;student1579;Original-Original;TSN;z5z1;TSN;15.33678756476684
student3485;student5170;Original-Original;TSN;z5z1;TSN;15.326821938392184
student8705;student4011;Original-Original;TSN;z5z1;TSN;15.308151093439365
student1424;student2664;Original-Original;TSN;z5z1;TSN;15.307820299500833
student6363;student9443;Original-Original;TSN;z5z1;TSN;15.279138099902056
student8886;student5287;Original-Original;TSN;z5z1;TSN;15.187376725838265
student8118;student3485;Original-Original;TSN;z5z1;TSN;15.127388535031846
student4016;student8886;Original-Original;TSN;z5z1;TSN;15.122470713525027
student1424;student8288;Original-Original;TSN;z5z1;TSN;15.102639296187684
student4016;student8118;Original-Original;TSN;z5z1;TSN;15.076335877862595
student4110;student9443;Original-Original;TSN;z5z1;TSN;15.047879616963064
student3568;student8118;Original-Original;TSN;z5z1;TSN;15.033783783783782
