first;second;tupleType;plagType;plagTypeGroup;tool;similarity
student2664;student3485;Original-Original;TSN;z5z5;TSN;0.0
student8089;student3485;Original-Original;TSN;z5z5;TSN;0.0
student2664;student1547;Original-Original;TSN;z5z5;TSN;0.0
student8089;student1547;Original-Original;TSN;z5z5;TSN;0.0
student2664;student8412;Original-Original;TSN;z5z5;TSN;0.0
student8089;student8412;Original-Original;TSN;z5z5;TSN;0.0
student8089;student8576;Original-Original;TSN;z5z5;TSN;0.0
student8089;student4261;Original-Original;TSN;z5z5;TSN;0.0
student5829;student2664;Original-Original;TSN;z5z5;TSN;0.0
student5829;student8089;Original-Original;TSN;z5z5;TSN;0.0
student2664;student5536;Original-Original;TSN;z5z5;TSN;0.0
student8089;student5536;Original-Original;TSN;z5z5;TSN;0.0
student8089;student2267;Original-Original;TSN;z5z5;TSN;0.0
student2664;student8288;Original-Original;TSN;z5z5;TSN;0.0
student8089;student8288;Original-Original;TSN;z5z5;TSN;0.0
student2664;student3542;Original-Original;TSN;z5z5;TSN;0.0
student2664;student2371;Original-Original;TSN;z5z5;TSN;0.0
student8089;student2664;Original-Original;TSN;z5z5;TSN;0.0
gpt13-student3542;student3542;Plag-Original;TSN;z5z5;TSN;0.0
student8089;student3542;Original-Original;TSN;z5z5;TSN;0.0
student8089;student2371;Original-Original;TSN;z5z5;TSN;0.0
student8089;student1649;Original-Original;TSN;z5z5;TSN;0.0
