first;second;tupleType;plagType;plagTypeGroup;tool;similarity
student5154;student8560;Original-Original;SMM;z5z1;SMM;25.406203840472674
student4016;student3568;Original-Original;SMM;z5z1;SMM;25.383304940374785
student8412;student8118;Original-Original;SMM;z5z1;SMM;25.37980339588919
student7255;student1220;Original-Original;SMM;z5z1;SMM;25.375170532060025
student1583;student4100;Original-Original;SMM;z5z1;SMM;25.358851674641148
student5170;student1597;Original-Original;SMM;z5z1;SMM;25.346784363177804
student1220;student9443;Original-Original;SMM;z5z1;SMM;25.319148936170212
student1583;student8006;Original-Original;SMM;z5z1;SMM;25.313807531380757
student5287;student3568;Original-Original;SMM;z5z1;SMM;25.27754056362084
student4628;student2267;Original-Original;SMM;z5z1;SMM;25.254237288135595
student8085;student8560;Original-Original;SMM;z5z1;SMM;25.239852398523986
student4011;student5961;Original-Original;SMM;z5z1;SMM;25.217391304347824
student9081;student7090;Original-Original;SMM;z5z1;SMM;25.179386823222437
student1220;student7888;Original-Original;SMM;z5z1;SMM;25.16703786191537
student5154;student1531;Original-Original;SMM;z5z1;SMM;25.1453488372093
student8118;student3485;Original-Original;SMM;z5z1;SMM;25.13586956521739
student9451;student8412;Original-Original;SMM;z5z1;SMM;25.063291139240505
student7255;student5170;Original-Original;SMM;z5z1;SMM;25.04854368932039
student8560;student5829;Original-Original;SMM;z5z1;SMM;25.0
student8705;student7090;Original-Original;SMM;z5z1;SMM;24.981631153563555
student1551;student1424;Original-Original;SMM;z5z1;SMM;24.976167778836988
student7255;student6516;Original-Original;SMM;z5z1;SMM;24.967824967824967
student7255;student8412;Original-Original;SMM;z5z1;SMM;24.9667994687915
student8412;student2664;Original-Original;SMM;z5z1;SMM;24.956063268892795
student6516;student6774;Original-Original;SMM;z5z1;SMM;24.948875255623722
student4016;student2664;Original-Original;SMM;z5z1;SMM;24.93723849372385
student8412;student3568;Original-Original;SMM;z5z1;SMM;24.88888888888889
student3485;student4412;Original-Original;SMM;z5z1;SMM;24.857324032974002
student8006;student5154;Original-Original;SMM;z5z1;SMM;24.853064651553318
student4016;student2267;Original-Original;SMM;z5z1;SMM;24.850042844901456
student5381;student2035;Original-Original;SMM;z5z1;SMM;24.817518248175183
student1220;student4628;Original-Original;SMM;z5z1;SMM;24.807903402854006
student6267;student1424;Original-Original;SMM;z5z1;SMM;24.793388429752067
student6516;student8118;Original-Original;SMM;z5z1;SMM;24.781849912739965
student8886;student8705;Original-Original;SMM;z5z1;SMM;24.765478424015008
student8665;student3568;Original-Original;SMM;z5z1;SMM;24.573991031390136
student9451;student1220;Original-Original;SMM;z5z1;SMM;24.570673712021136
student6790;student6410;Original-Original;SMM;z5z1;SMM;24.56499488229273
student1583;student5154;Original-Original;SMM;z5z1;SMM;24.5088868101029
student5829;student4412;Original-Original;SMM;z5z1;SMM;24.500322372662797
student1220;student4100;Original-Original;SMM;z5z1;SMM;24.499411071849234
student4100;student1531;Original-Original;SMM;z5z1;SMM;24.479166666666664
student1583;student1531;Original-Original;SMM;z5z1;SMM;24.46808510638298
student4628;student6267;Original-Original;SMM;z5z1;SMM;24.437927663734115
student8085;student5170;Original-Original;SMM;z5z1;SMM;24.431818181818183
student1424;student5961;Original-Original;SMM;z5z1;SMM;24.35040831477357
student9160;student2267;Original-Original;SMM;z5z1;SMM;24.285714285714285
student8665;student9160;Original-Original;SMM;z5z1;SMM;24.2603550295858
student1583;student3568;Original-Original;SMM;z5z1;SMM;24.25339366515837
student4016;student1579;Original-Original;SMM;z5z1;SMM;24.113475177304963
student8412;student6267;Original-Original;SMM;z5z1;SMM;24.101479915433405
student6516;student5170;Original-Original;SMM;z5z1;SMM;23.9662447257384
student1220;student8886;Original-Original;SMM;z5z1;SMM;23.948220064724918
student8665;student1551;Original-Original;SMM;z5z1;SMM;23.939064200217626
student2267;student1597;Original-Original;SMM;z5z1;SMM;23.931623931623932
student8665;student1597;Original-Original;SMM;z5z1;SMM;23.93026941362916
student8412;student4011;Original-Original;SMM;z5z1;SMM;23.9067055393586
student1579;student2267;Original-Original;SMM;z5z1;SMM;23.827824750192157
student1583;student2664;Original-Original;SMM;z5z1;SMM;23.805229936880075
student8789;student8665;Original-Original;SMM;z5z1;SMM;23.771428571428572
student4016;student8118;Original-Original;SMM;z5z1;SMM;23.754152823920265
student7090;plag-student7090;Plag-Original;SMM;z5z1;SMM;23.736075407026565
student4628;student8705;Original-Original;SMM;z5z1;SMM;23.73505059797608
student7255;student4628;Original-Original;SMM;z5z1;SMM;23.72479240806643
student1583;student5287;Original-Original;SMM;z5z1;SMM;23.695652173913043
student8118;student9081;Original-Original;SMM;z5z1;SMM;23.65290412876137
student9443;student5829;Original-Original;SMM;z5z1;SMM;23.62204724409449
student5287;student1424;Original-Original;SMM;z5z1;SMM;23.573433115060805
student4100;student6516;Original-Original;SMM;z5z1;SMM;23.54260089686099
student2267;student4412;Original-Original;SMM;z5z1;SMM;23.521505376344088
student4016;student5829;Original-Original;SMM;z5z1;SMM;23.52
student9443;student4011;Original-Original;SMM;z5z1;SMM;23.465703971119133
student8560;student8118;Original-Original;SMM;z5z1;SMM;23.410404624277454
student8705;student1597;Original-Original;SMM;z5z1;SMM;23.363828289936663
student8006;student3867;Original-Original;SMM;z5z1;SMM;23.330365093499555
student1579;student8118;Original-Original;SMM;z5z1;SMM;23.30246913580247
student2267;student5829;Original-Original;SMM;z5z1;SMM;23.29824561403509
student1583;student6516;Original-Original;SMM;z5z1;SMM;23.28767123287671
student5170;student5829;Original-Original;SMM;z5z1;SMM;23.27823691460055
student1583;student3350;Original-Original;SMM;z5z1;SMM;23.26530612244898
student1583;student8665;Original-Original;SMM;z5z1;SMM;23.250296559905102
student8412;student8705;Original-Original;SMM;z5z1;SMM;23.246492985971944
student9443;student1597;Original-Original;SMM;z5z1;SMM;23.238925199709513
student9451;student8665;Original-Original;SMM;z5z1;SMM;23.214285714285715
student2371;student3568;Original-Original;SMM;z5z1;SMM;23.173431734317344
student4011;student7090;Original-Original;SMM;z5z1;SMM;23.154848046309695
student9160;student1597;Original-Original;SMM;z5z1;SMM;23.15202231520223
student6790;student4011;Original-Original;SMM;z5z1;SMM;23.11661506707946
student2371;student1597;Original-Original;SMM;z5z1;SMM;23.10704960835509
student4016;student5961;Original-Original;SMM;z5z1;SMM;23.071046600458363
student6363;student5536;Original-Original;SMM;z5z1;SMM;23.02405498281787
student8789;student8412;Original-Original;SMM;z5z1;SMM;22.988505747126435
student5287;student6267;Original-Original;SMM;z5z1;SMM;22.963689892051033
student3568;student5170;Original-Original;SMM;z5z1;SMM;22.94159042927516
student8006;student1597;Original-Original;SMM;z5z1;SMM;22.939068100358423
student4110;student9451;Original-Original;SMM;z5z1;SMM;22.867513611615244
student9443;student2371;Original-Original;SMM;z5z1;SMM;22.85237698081735
student1583;student4412;Original-Original;SMM;z5z1;SMM;22.824302134646963
student5829;student5961;Original-Original;SMM;z5z1;SMM;22.82051282051282
student2035;student8705;Original-Original;SMM;z5z1;SMM;22.81449893390192
student1583;student5170;Original-Original;SMM;z5z1;SMM;22.782608695652172
student6516;student4011;Original-Original;SMM;z5z1;SMM;22.77511961722488
student8412;student8085;Original-Original;SMM;z5z1;SMM;22.76422764227642
student9451;student6410;Original-Original;SMM;z5z1;SMM;22.737306843267106
student4110;student1583;Original-Original;SMM;z5z1;SMM;22.720000000000002
student4628;student5961;Original-Original;SMM;z5z1;SMM;22.713414634146343
student4412;student1597;Original-Original;SMM;z5z1;SMM;22.634730538922156
student4100;student8560;Original-Original;SMM;z5z1;SMM;22.60397830018083
student2371;student3485;Original-Original;SMM;z5z1;SMM;22.594142259414227
student2035;student3568;Original-Original;SMM;z5z1;SMM;22.586872586872587
student5287;student9443;Original-Original;SMM;z5z1;SMM;22.565091610414658
student5287;student2371;Original-Original;SMM;z5z1;SMM;22.561492790500424
student8705;student8560;Original-Original;SMM;z5z1;SMM;22.55758538522637
student8665;student5961;Original-Original;SMM;z5z1;SMM;22.54663422546634
student8006;student1424;Original-Original;SMM;z5z1;SMM;22.439893143365982
student8789;student3350;Original-Original;SMM;z5z1;SMM;22.42242242242242
student4016;student5170;Original-Original;SMM;z5z1;SMM;22.401289282836423
student7255;student8665;Original-Original;SMM;z5z1;SMM;22.400000000000002
student8789;student1551;Original-Original;SMM;z5z1;SMM;22.38966630785791
student8705;student2664;Original-Original;SMM;z5z1;SMM;22.37871674491393
student4110;student1220;Original-Original;SMM;z5z1;SMM;22.370617696160267
student2267;student7090;Original-Original;SMM;z5z1;SMM;22.36111111111111
student5287;student4628;Original-Original;SMM;z5z1;SMM;22.354104846686447
student4110;student8412;Original-Original;SMM;z5z1;SMM;22.325581395348838
student8886;student8118;Original-Original;SMM;z5z1;SMM;22.31473771856786
student5287;student8118;Original-Original;SMM;z5z1;SMM;22.31404958677686
student2035;student8412;Original-Original;SMM;z5z1;SMM;22.304832713754646
student1220;student6267;Original-Original;SMM;z5z1;SMM;22.269807280513916
student8412;student6774;Original-Original;SMM;z5z1;SMM;22.2684703433923
student9160;student8288;Original-Original;SMM;z5z1;SMM;22.254974207811347
student4011;student4412;Original-Original;SMM;z5z1;SMM;22.22222222222222
student1547;student8886;Original-Original;SMM;z5z1;SMM;22.22222222222222
student8412;student1597;Original-Original;SMM;z5z1;SMM;22.204968944099377
student8288;student1597;Original-Original;SMM;z5z1;SMM;22.195269860521528
student2035;student1551;Original-Original;SMM;z5z1;SMM;22.143698468786805
student6267;student5154;Original-Original;SMM;z5z1;SMM;22.12837837837838
student4167;student6516;Original-Original;SMM;z5z1;SMM;22.06896551724138
student9443;student8705;Original-Original;SMM;z5z1;SMM;22.058823529411764
student8085;student3485;Original-Original;SMM;z5z1;SMM;21.958041958041957
student1547;student1551;Original-Original;SMM;z5z1;SMM;21.9435736677116
student4110;student6363;Original-Original;SMM;z5z1;SMM;21.8705035971223
student8412;student8560;Original-Original;SMM;z5z1;SMM;21.869488536155202
student1579;student5829;Original-Original;SMM;z5z1;SMM;21.8475073313783
student8886;student6410;Original-Original;SMM;z5z1;SMM;21.834862385321102
student1583;student8412;Original-Original;SMM;z5z1;SMM;21.779859484777518
student1551;student9160;Original-Original;SMM;z5z1;SMM;21.73913043478261
student9443;student2664;Original-Original;SMM;z5z1;SMM;21.69657422512235
student8789;student8886;Original-Original;SMM;z5z1;SMM;21.65058949624866
student4628;student4011;Original-Original;SMM;z5z1;SMM;21.641118124436428
student8118;student7090;Original-Original;SMM;z5z1;SMM;21.636240703177823
student8006;student2664;Original-Original;SMM;z5z1;SMM;21.6
student7255;student8560;Original-Original;SMM;z5z1;SMM;21.568627450980394
student4628;student2664;Original-Original;SMM;z5z1;SMM;21.52317880794702
student8886;student5829;Original-Original;SMM;z5z1;SMM;21.51394422310757
student4016;student4628;Original-Original;SMM;z5z1;SMM;21.484375
student3485;student1597;Original-Original;SMM;z5z1;SMM;21.477343265052763
student4628;student9081;Original-Original;SMM;z5z1;SMM;21.445591739475773
student8789;student3867;Original-Original;SMM;z5z1;SMM;21.442885771543086
student6790;student3568;Original-Original;SMM;z5z1;SMM;21.428571428571427
student5829;student1597;Original-Original;SMM;z5z1;SMM;21.375
student6267;student1597;Original-Original;SMM;z5z1;SMM;21.360643745427947
student4628;student1531;Original-Original;SMM;z5z1;SMM;21.3511259382819
student8665;student3867;Original-Original;SMM;z5z1;SMM;21.34944612286002
student7255;student8789;Original-Original;SMM;z5z1;SMM;21.326397919375815
student9451;student1583;Original-Original;SMM;z5z1;SMM;21.31578947368421
student4100;student8085;Original-Original;SMM;z5z1;SMM;21.299638989169676
