first;second;tupleType;plagType;plagTypeGroup;tool;similarity
subm198;subm136;Original-Original;SMM;Progpedia19;SMM;4.215456674473068
subm116;subm129;Original-Original;SMM;Progpedia19;SMM;4.215456674473068
subm5;subm129;Original-Original;SMM;Progpedia19;SMM;4.2105263157894735
subm147;subm129;Original-Original;SMM;Progpedia19;SMM;4.137931034482759
subm195;subm40;Original-Original;SMM;Progpedia19;SMM;4.0968342644320295
subm116;subm40;Original-Original;SMM;Progpedia19;SMM;4.044117647058823
subm13;subm109;Original-Original;SMM;Progpedia19;SMM;3.927492447129909
subm13;subm196;Original-Original;SMM;Progpedia19;SMM;3.8834951456310676
subm130;subm40;Original-Original;SMM;Progpedia19;SMM;3.8461538461538463
subm44;subm196;Original-Original;SMM;Progpedia19;SMM;3.717472118959108
subm97;subm196;Original-Original;SMM;Progpedia19;SMM;3.710575139146568
subm31;subm196;Original-Original;SMM;Progpedia19;SMM;3.6290322580645165
subm188;subm196;Original-Original;SMM;Progpedia19;SMM;3.597122302158273
subm198;subm196;Original-Original;SMM;Progpedia19;SMM;3.389830508474576
subm13;subm40;Original-Original;SMM;Progpedia19;SMM;3.3271719038817005
subm95;subm40;Original-Original;SMM;Progpedia19;SMM;3.278688524590164
subm193;subm196;Original-Original;SMM;Progpedia19;SMM;3.237410071942446
subm136;subm40;Original-Original;SMM;Progpedia19;SMM;3.210272873194221
subm115;subm40;Original-Original;SMM;Progpedia19;SMM;3.1914893617021276
subm5;subm109;Original-Original;SMM;Progpedia19;SMM;3.1563845050215207
subm5;subm196;Original-Original;SMM;Progpedia19;SMM;3.1523642732049035
subm95;subm196;Original-Original;SMM;Progpedia19;SMM;3.146853146853147
subm188;subm40;Original-Original;SMM;Progpedia19;SMM;3.103448275862069
subm156;subm40;Original-Original;SMM;Progpedia19;SMM;3.0716723549488054
subm183;subm196;Original-Original;SMM;Progpedia19;SMM;3.0303030303030303
subm116;subm109;Original-Original;SMM;Progpedia19;SMM;3.007518796992481
subm100;subm109;Original-Original;SMM;Progpedia19;SMM;2.9268292682926833
subm188;subm109;Original-Original;SMM;Progpedia19;SMM;2.801120448179272
subm183;subm109;Original-Original;SMM;Progpedia19;SMM;2.699055330634278
subm44;subm109;Original-Original;SMM;Progpedia19;SMM;2.627737226277372
subm193;subm109;Original-Original;SMM;Progpedia19;SMM;2.5604551920341394
subm95;subm109;Original-Original;SMM;Progpedia19;SMM;2.538787023977433
subm147;subm193;Original-Original;SMM;Progpedia19;SMM;0.0
subm115;subm193;Original-Original;SMM;Progpedia19;SMM;0.0
subm33;subm193;Original-Original;SMM;Progpedia19;SMM;0.0
subm195;subm97;Original-Original;SMM;Progpedia19;SMM;0.0
subm97;subm191;Original-Original;SMM;Progpedia19;SMM;0.0
subm147;subm97;Original-Original;SMM;Progpedia19;SMM;0.0
subm97;subm109;Original-Original;SMM;Progpedia19;SMM;0.0
subm97;subm5;Original-Original;SMM;Progpedia19;SMM;0.0
subm97;subm40;Original-Original;SMM;Progpedia19;SMM;0.0
subm195;subm188;Original-Original;SMM;Progpedia19;SMM;0.0
subm195;subm109;Original-Original;SMM;Progpedia19;SMM;0.0
subm195;subm156;Original-Original;SMM;Progpedia19;SMM;0.0
subm195;subm115;Original-Original;SMM;Progpedia19;SMM;0.0
subm195;subm196;Original-Original;SMM;Progpedia19;SMM;0.0
subm195;subm198;Original-Original;SMM;Progpedia19;SMM;0.0
subm116;subm195;Original-Original;SMM;Progpedia19;SMM;0.0
subm33;subm195;Original-Original;SMM;Progpedia19;SMM;0.0
subm195;subm183;Original-Original;SMM;Progpedia19;SMM;0.0
subm95;subm191;Original-Original;SMM;Progpedia19;SMM;0.0
subm13;subm191;Original-Original;SMM;Progpedia19;SMM;0.0
subm188;subm191;Original-Original;SMM;Progpedia19;SMM;0.0
subm156;subm191;Original-Original;SMM;Progpedia19;SMM;0.0
subm31;subm191;Original-Original;SMM;Progpedia19;SMM;0.0
